socks4://195.78.100.186:3629,UA,Unknown
socks4://91.199.93.32:4153,UA,Unknown
socks4://91.247.92.63:5678,UA,Unknown
socks4://178.210.130.89:5678,UA,Unknown
socks4://213.231.7.10:3629,UA,Unknown
http://31.148.207.153:80,UA,Unknown
http://93.171.157.249:8080,UA,Unknown
http://91.241.217.58:9090,UA,Unknown
http://176.105.212.219:8080,UA,Unknown
http://185.65.247.133:48049,UA,Unknown
http://176.100.60.249:3128,UA,Unknown
http://176.101.220.90:8090,UA,Unknown
http://195.93.172.32:3128,UA,Unknown
http://195.64.162.158:3128,UA,Unknown
