http://8.219.97.248:80,ZZ,Unknown
http://47.56.110.204:8989,ZZ,Unknown
http://203.19.38.114:1080,CN,
http://117.54.114.102:80,ID,Unknown
http://46.35.9.110:80,FR,Courri?res
http://123.30.154.171:7777,VN,
http://103.118.46.174:8080,KH,Unknown
http://154.65.39.7:80,ZZ,Unknown
http://117.54.114.97:80,ID,Unknown
http://31.148.207.153:80,UA,Unknown
http://103.216.50.11:8080,KH,Unknown
http://183.215.23.242:9091,CN,Unknown
http://8.209.255.13:3128,JP,Tokyo
http://47.91.65.23:3128,DE,Unknown
http://45.231.170.137:999,MX,Unknown
http://93.180.221.205:8080,IQ,Unknown
http://122.116.125.115:8888,ZZ,
http://129.205.198.122:8080,BW,Unknown
http://160.248.7.177:80,JP,Unknown
http://97.74.87.226:80,ZZ,Unknown
http://93.171.157.249:8080,UA,Unknown
http://114.130.153.122:58080,BD,Unknown
http://37.140.51.159:80,RU,Unknown
http://188.132.221.21:8080,ZZ,Unknown
http://93.177.126.79:8088,RU,Unknown
http://14.224.218.210:8080,VN,Unknown
http://157.66.16.48:8181,ID,Unknown
http://103.189.197.117:3125,ID,Unknown
http://45.236.112.9:60399,BR,Unknown
http://209.14.98.6:8080,CO,Unknown
http://115.42.67.186:8080,PK,Unknown
http://202.73.25.90:8080,ID,Unknown
http://190.7.138.78:8080,CO,Unknown
http://45.177.16.129:999,PY,Unknown
http://203.175.103.25:8080,ID,Unknown
http://91.241.217.58:9090,UA,Unknown
http://36.253.18.38:8181,NP,Unknown
http://83.168.74.163:8080,PL,Unknown
http://212.127.95.235:8081,PL,Unknown
http://182.155.254.159:80,TW,Unknown
http://109.95.220.45:8080,RU,Unknown
http://77.242.21.133:8080,AL,Unknown
http://138.0.143.120:8080,BR,Unknown
http://38.194.251.246:999,MX,Unknown
http://103.38.54.64:83,BD,Unknown
http://157.20.253.194:1111,ID,Unknown
http://188.191.165.159:8080,RU,Unknown
http://81.169.213.169:8888,ZZ,Unknown
http://203.95.199.7:8080,KH,Unknown
http://31.10.83.158:8080,RU,Unknown
http://103.169.132.58:8085,ID,Unknown
http://79.110.200.27:8000,PL,Unknown
http://36.67.99.31:7023,ID,Unknown
http://154.0.14.116:3128,ZA,Unknown
http://177.234.217.44:999,EC,Unknown
http://191.252.204.220:8080,BR,Unknown
http://14.248.84.131:8080,VN,Unknown
http://38.194.246.34:999,MX,Unknown
http://191.97.14.189:999,CO,Unknown
http://212.51.157.178:8080,CH,Unknown
http://8.213.151.128:3128,KR,Unknown
http://136.228.160.250:8080,ZZ,Unknown
http://177.234.217.45:999,EC,Unknown
http://103.156.17.39:8818,ID,Unknown
http://47.89.184.18:3128,US,Unknown
http://202.169.51.45:8080,ID,Unknown
http://109.194.34.246:8082,RU,Unknown
http://5.102.109.41:999,MX,Unknown
http://116.212.149.218:8080,KH,Unknown
http://202.52.48.174:4444,ID,Unknown
http://36.67.114.94:8187,ID,Unknown
http://185.142.131.113:8080,PT,Unknown
http://45.136.198.40:3128,BG,Unknown
http://160.251.142.232:80,ZZ,Unknown
http://200.117.0.225:999,AR,Unknown
http://103.132.54.18:8080,ID,Unknown
http://103.171.245.111:1080,ID,Unknown
http://182.253.38.179:3128,ID,Unknown
http://202.154.241.199:808,PK,Unknown
http://103.247.23.76:8081,ID,Unknown
http://176.213.141.107:8080,RU,Unknown
http://85.208.200.185:8081,IT,Unknown
http://180.191.20.10:8081,PH,Unknown
http://36.95.17.15:80,ID,Unknown
