socks4://200.80.227.234:4145,AR,Unknown
socks4://72.49.49.11:31034,US,Cincinnati
socks4://208.102.51.6:58208,US,Alexandria
socks4://66.42.224.229:41679,US,Cincinnati
socks4://174.64.199.82:4145,US,Unknown
socks4://174.77.111.197:4145,US,
socks4://72.195.34.58:4145,US,Unknown
socks4://184.181.217.210:4145,US,
socks4://184.178.172.14:4145,US,
socks4://98.188.47.150:4145,US,
socks4://184.181.217.206:4145,US,
socks4://184.178.172.3:4145,US,Choctaw
socks4://184.178.172.11:4145,US,Choctaw
socks4://184.181.217.213:4145,US,Unknown
socks4://98.170.57.249:4145,US,
socks4://198.8.94.170:4145,US,
socks4://184.185.2.12:4145,US,Unknown
socks4://98.181.137.83:4145,US,Unknown
socks4://68.1.210.163:4145,US,San Diego
socks4://195.78.100.186:3629,UA,Unknown
socks4://186.194.234.18:4153,BR,Unknown
socks4://62.201.212.198:4673,IQ,Unknown
socks4://187.216.144.170:5678,MX,Unknown
socks4://159.192.97.129:5678,TH,Unknown
socks4://36.64.62.111:5678,ID,Unknown
socks4://187.103.74.137:5678,BR,Unknown
socks4://72.195.101.99:4145,US,
socks4://1.20.227.66:4145,TH,Unknown
socks4://81.12.169.254:4153,RO,Unknown
socks4://109.248.236.150:60606,KZ,Unknown
socks4://103.140.35.11:4145,ID,Unknown
socks4://116.197.129.170:4145,ID,Unknown
socks4://208.65.90.21:4145,US,
socks4://138.255.240.66:40736,BR,Unknown
socks4://103.97.94.22:4153,IN,Unknown
socks4://203.170.146.146:4153,TH,Unknown
socks4://213.165.185.211:4153,MT,Unknown
socks4://181.115.74.172:5678,HN,Unknown
socks4://192.252.216.86:4145,US,
socks4://208.65.90.3:4145,US,
socks4://98.175.31.222:4145,US,Unknown
socks4://110.74.195.152:1080,KH,Unknown
socks4://31.42.6.125:5678,PL,Unknown
socks4://14.63.49.131:4145,KR,Unknown
socks4://174.75.211.193:4145,US,Unknown
socks4://72.205.0.93:4145,US,Unknown
socks4://192.111.134.10:4145,CA,
socks4://142.54.231.38:4145,US,Unknown
socks4://104.200.135.46:4145,US,Los Angeles
socks4://142.54.226.214:4145,US,
socks4://107.152.98.5:4145,US,Unknown
socks4://107.181.161.81:4145,US,
socks4://142.54.229.249:4145,US,
socks4://142.54.237.38:4145,US,
socks4://175.203.138.160:5678,KR,Unknown
socks4://193.243.154.146:4145,PL,Unknown
socks4://43.231.192.105:4145,NZ,Unknown
socks4://142.54.232.6:4145,US,
socks4://83.220.46.106:4145,RU,Unknown
socks4://94.247.241.70:51006,RU,Unknown
socks4://203.190.8.59:1088,BD,Unknown
socks4://124.158.149.66:4153,ID,Unknown
socks4://92.42.8.20:4145,RU,Unknown
socks4://213.210.67.186:3629,RU,Unknown
socks4://216.68.128.121:4145,US,Cincinnati
socks4://62.4.37.104:60606,ME,Unknown
socks4://176.214.78.230:5678,RU,Unknown
socks4://103.86.135.34:5678,PK,Unknown
socks4://202.51.179.105:3629,BD,Unknown
socks4://123.231.230.58:31196,ID,Unknown
socks4://190.242.59.158:4145,CO,Unknown
socks4://184.181.178.33:4145,US,
socks4://98.190.239.3:4145,US,Wichita
socks4://103.182.240.75:1080,ID,Unknown
socks4://109.106.196.250:4145,RU,Unknown
socks4://198.177.254.157:4145,US,
socks4://198.177.253.13:4145,US,
socks4://31.131.135.247:4153,UA,Unknown
socks4://41.162.162.142:4153,ZA,Unknown
socks4://181.143.21.146:4153,CO,Unknown
socks4://181.28.137.18:5678,AR,Unknown
socks4://103.233.103.237:4153,ID,Unknown
socks4://104.248.203.234:1080,ZZ,Unknown
socks4://103.121.214.50:4145,ID,Unknown
socks4://184.182.240.12:4145,US,Unknown
socks4://184.182.240.211:4145,US,Phoenix
socks4://192.104.242.158:4145,US,
socks4://47.237.169.183:1080,SG,Unknown
