socks5://221.1.104.177:7302,CN,Unknown
http://220.243.154.24:10878,CN,Unknown
http://220.243.154.27:11143,CN,Unknown
http://220.243.154.24:11143,CN,Unknown
http://117.82.138.100:1080,CN,Unknown
http://180.166.128.182:34000,CN,Unknown
http://180.166.128.182:13010,CN,Unknown
http://180.166.128.182:17000,CN,Unknown
http://114.55.114.43:8422,CN,Unknown
http://114.55.114.43:8026,CN,Unknown
http://114.55.114.43:8204,CN,Unknown
http://114.55.114.43:8715,CN,Unknown
http://203.19.38.114:1080,CN,
http://103.213.97.78:80,CN,Unknown
http://203.196.8.6:3128,CN,Unknown
socks5://123.54.197.19:23749,CN,
http://115.231.181.40:8128,CN,
http://116.171.106.78:3000,CN,
http://112.93.118.61:3128,CN,Foshan
http://183.215.23.242:9091,CN,Changsha
http://113.108.13.120:8083,CN,
http://116.171.106.15:3000,CN,
http://120.92.212.16:7890,CN,
http://111.79.111.126:3128,CN,
http://39.185.41.193:5911,CN,Ningbo
http://61.158.175.38:9002,CN,Shangqiu
socks4://43.248.118.177:9999,CN,
http://58.216.109.17:800,CN,
http://58.216.109.14:800,CN,
http://120.132.52.172:8888,CN,
socks5://180.103.250.177:1080,CN,
http://218.77.183.214:5224,CN,
http://120.92.212.16:8890,CN,
http://113.204.79.230:9091,CN,
http://221.231.13.198:1080,CN,
http://36.138.53.26:10019,CN,
