http://129.151.160.199:443,ZA,Unknown
http://196.223.129.21:443,ZA,Unknown
http://102.130.125.86:443,ZA,Unknown
http://169.239.85.121:8080,ZA,Unknown
http://160.119.228.146:12354,ZA,Johannesburg
http://217.29.208.206:9999,ZA,Unknown
http://156.155.50.93:8080,ZA,Unknown
http://102.66.163.87:9999,ZA,Unknown
http://196.251.221.5:8102,ZA,Unknown
http://102.212.44.151:12354,ZA,Unknown
http://196.251.222.86:8103,ZA,Unknown
http://41.185.72.62:3030,ZA,Unknown
http://102.221.232.2:8080,ZA,Unknown
http://102.164.215.223:8080,ZA,Unknown
http://102.177.176.20:80,ZA,
socks5://168.253.92.93:10808,ZA,Rustenburg
http://154.0.14.116:3128,ZA,Johannesburg
